Degraded,MOS_P563
anonymous-20110826-vgx_rb-14_plr3_opus.wav, 1.000000
anonymous-20110826-vgx_rb-15_plr5_evs.wav, 1.000000
anonymous-20110826-vgx_rb-16_plr1_opus.wav, 1.000000
anonymous-20110826-vgx_rb-17_plr3_evs.wav, 1.000000
anonymous-20110826-vgx_rb-18_plr5_opus.wav, 1.000000
anonymous-20110826-vgx_rb-19_plr1_evs.wav, 1.000000
anonymous-20110826-vgx_rb-20_plr3_opus.wav, 1.000000
anonymous-20110826-vgx_rb-21_plr5_evs.wav, 1.000000
anonymous-20110830-toz_rp-22_plr1_opus.wav, 1.000000
anonymous-20110830-toz_rp-23_plr3_evs.wav, 1.000000
anonymous-20110830-toz_rp-24_plr5_opus.wav, 1.930357
anonymous-20110830-toz_rp-25_plr1_evs.wav, 1.000000
anonymous-20110830-toz_rp-26_plr3_opus.wav, 1.000000
anonymous-20110830-toz_rp-27_plr5_evs.wav, 1.307213
anonymous-20110830-toz_rp-28_plr1_opus.wav, 1.238108
anonymous-20110830-toz_rp-29_plr3_evs.wav, 1.000000
anonymous-20110830-toz_rp-30_plr5_opus.wav, 1.000000
anonymous-20110830-toz_rp-31_plr1_evs.wav, 1.031724
anonymous-20110830-ydz_ar-14_plr3_opus.wav, 1.000000
anonymous-20110830-ydz_ar-15_plr5_evs.wav, 1.000000
anonymous-20110830-ydz_ar-16_plr1_opus.wav, 1.000000
anonymous-20110830-ydz_ar-17_plr3_evs.wav, 1.000000
anonymous-20110830-ydz_ar-18_plr5_opus.wav, 1.000000
anonymous-20110830-ydz_ar-20_plr1_evs.wav, 1.000000
anonymous-20110830-ydz_ar-21_plr3_opus.wav, 1.000000
anonymous-20110830-ydz_ar-22_plr5_evs.wav, 1.000000
anonymous-20110830-ydz_ar-23_plr1_opus.wav, 1.000000
anonymous-20110831-udn_ar-01_plr3_evs.wav, 1.374114
anonymous-20110831-udn_ar-02_plr5_opus.wav, 1.128464
anonymous-20110831-udn_ar-03_plr1_evs.wav, 1.453865
anonymous-20110831-udn_ar-04_plr3_opus.wav, 1.637419
anonymous-20110831-udn_ar-05_plr5_evs.wav, 1.304077
anonymous-20110831-udn_ar-06_plr1_opus.wav, 1.372268
anonymous-20110831-udn_ar-07_plr3_evs.wav, 1.000000
anonymous-20110831-udn_ar-08_plr5_opus.wav, 1.402369
anonymous-20110831-udn_ar-09_plr1_evs.wav, 1.409719
anonymous-20110831-udn_ar-10_plr3_opus.wav, 1.491599
anonymous-20110901-hmf_a0209_plr5_evs.wav, 1.000000
anonymous-20110901-hmf_a0210_plr1_opus.wav, 1.000000
anonymous-20110901-hmf_a0211_plr3_evs.wav, 1.000000
anonymous-20110901-hmf_a0212_plr5_opus.wav, 1.000000
anonymous-20110901-hmf_a0213_plr1_evs.wav, 1.000000
anonymous-20110901-hmf_a0214_plr3_opus.wav, 1.000000
anonymous-20110901-hmf_a0215_plr5_evs.wav, 1.000000
anonymous-20110901-hmf_a0216_plr1_opus.wav, 1.000000
anonymous-20110901-hmf_a0217_plr3_evs.wav, 1.000000
anonymous-20110901-hmf_a0218_plr5_opus.wav, 1.000000
anonymous-20110905-cnc_b0442_plr1_evs.wav, 1.000000
anonymous-20110905-cnc_b0443_plr3_opus.wav, 1.000000
anonymous-20110905-cnc_b0445_plr5_evs.wav, 1.000000
anonymous-20110905-cnc_b0446_plr1_opus.wav, 1.000000
anonymous-20110905-cnc_b0447_plr3_evs.wav, 1.000000
anonymous-20110905-cnc_b0448_plr5_opus.wav, 1.000000
anonymous-20110905-cnc_b0449_plr1_evs.wav, 1.000000
anonymous-20110905-cnc_b0450_plr3_opus.wav, 1.000000
anonymous-20110905-cnc_b0451_plr5_evs.wav, 1.000000
anonymous-20110906-njp_a0437_plr1_opus.wav, 1.646713
anonymous-20110906-njp_a0438_plr3_evs.wav, 1.000000
anonymous-20110906-njp_a0439_plr5_opus.wav, 1.000000
anonymous-20110906-njp_a0440_plr1_evs.wav, 1.000000
anonymous-20110906-njp_a0441_plr3_opus.wav, 1.000000
anonymous-20110906-njp_a0442_plr5_evs.wav, 1.000000
anonymous-20110906-njp_a0443_plr1_opus.wav, 1.091957
anonymous-20110906-njp_a0444_plr3_evs.wav, 1.000000
anonymous-20110906-njp_a0445_plr5_opus.wav, 1.210443
anonymous-20110906-njp_a0446_plr1_evs.wav, 1.000000
anonymous-20110907-cgh_a0540_plr3_opus.wav, 1.731927
anonymous-20110907-cgh_a0541_plr5_evs.wav, 1.000000
anonymous-20110907-cgh_a0542_plr1_opus.wav, 1.000000
anonymous-20110907-cgh_a0543_plr3_evs.wav, 1.000000
anonymous-20110907-cgh_a0544_plr5_opus.wav, 1.403251
anonymous-20110907-cgh_a0545_plr1_evs.wav, 1.000000
anonymous-20110907-cgh_a0546_plr3_opus.wav, 1.000000
anonymous-20110907-cgh_a0547_plr5_evs.wav, 1.000000
anonymous-20110907-cgh_a0548_plr1_opus.wav, 1.089186
anonymous-20110907-cgh_a0549_plr3_evs.wav, 1.000000
anonymous-20110909-vro_b0224_plr5_opus.wav, 1.000000
anonymous-20110909-vro_b0225_plr1_evs.wav, 1.000000
anonymous-20110909-vro_b0226_plr3_opus.wav, 1.000000
anonymous-20110909-vro_b0227_plr5_evs.wav, 1.000000
anonymous-20110909-vro_b0228_plr1_opus.wav, 1.000000
anonymous-20110909-vro_b0229_plr3_evs.wav, 1.000000
anonymous-20110909-vro_b0230_plr5_opus.wav, 1.000000
anonymous-20110909-vro_b0231_plr1_evs.wav, 1.000000
anonymous-20110909-vro_b0232_plr3_opus.wav, 1.000000
anonymous-20110909-vro_b0233_plr5_evs.wav, 1.000000
anonymous-20110910-bdz_b0003_plr1_opus.wav, 1.035126
anonymous-20110910-bdz_b0004_plr3_evs.wav, 1.000000
anonymous-20110910-bdz_b0005_plr5_opus.wav, 2.015891
anonymous-20110910-bdz_b0006_plr1_evs.wav, 1.000000
anonymous-20110910-bdz_b0007_plr3_opus.wav, 1.000000
anonymous-20110910-bdz_b0008_plr5_evs.wav, 1.000000
anonymous-20110910-bdz_b0009_plr1_opus.wav, 1.679938
anonymous-20110910-bdz_b0010_plr3_evs.wav, 1.000000
anonymous-20110910-bdz_b0012_plr5_opus.wav, 1.003224
anonymous-20110910-dns_b0498_plr1_evs.wav, 1.000000
anonymous-20110910-dns_b0499_plr3_opus.wav, 1.000000
anonymous-20110910-dns_b0500_plr5_evs.wav, 1.000000
anonymous-20110910-dns_b0501_plr1_opus.wav, 1.000000
anonymous-20110910-dns_b0502_plr3_evs.wav, 1.000000
anonymous-20110910-dns_b0503_plr5_opus.wav, 1.000000
anonymous-20110910-dns_b0504_plr1_evs.wav, 1.000000
anonymous-20110910-dns_b0505_plr3_opus.wav, 1.000000
anonymous-20110910-dns_b0506_plr5_evs.wav, 1.000000
anonymous-20110910-dns_b0507_plr1_opus.wav, 1.000000
anonymous-20110910-vxz_a0121_plr3_evs.wav, 1.000000
anonymous-20110910-vxz_a0122_plr5_opus.wav, 1.000000
anonymous-20110910-vxz_a0123_plr1_evs.wav, 1.000000
anonymous-20110910-vxz_a0124_plr3_opus.wav, 1.000000
anonymous-20110910-vxz_a0125_plr5_evs.wav, 1.000000
anonymous-20110910-vxz_a0126_plr1_opus.wav, 1.000000
anonymous-20110910-vxz_a0127_plr3_evs.wav, 1.000000
anonymous-20110910-vxz_a0128_plr5_opus.wav, 1.000000
anonymous-20110910-vxz_a0129_plr1_evs.wav, 1.000000
anonymous-20110910-vxz_a0130_plr3_opus.wav, 1.095006
anonymous-20110914-cym_a0589_plr5_evs.wav, 1.000000
anonymous-20110914-cym_a0590_plr1_opus.wav, 1.000000
anonymous-20110914-cym_a0591_plr3_evs.wav, 1.000000
anonymous-20110914-cym_a0592_plr5_opus.wav, 1.000000
anonymous-20110914-cym_a0593_plr1_evs.wav, 1.000000
anonymous-20110914-cym_b0001_plr3_opus.wav, 1.000000
anonymous-20110914-cym_b0002_plr5_evs.wav, 1.000000
anonymous-20110914-cym_b0003_plr1_opus.wav, 1.000000
anonymous-20110914-cym_b0004_plr3_evs.wav, 1.000000
anonymous-20110914-cym_b0005_plr5_opus.wav, 1.000000
anonymous-20110916-ohr_a0492_plr1_evs.wav, 1.000000
anonymous-20110916-ohr_a0493_plr3_opus.wav, 1.305242
anonymous-20110916-ohr_a0494_plr5_evs.wav, 1.000000
anonymous-20110916-ohr_a0495_plr1_opus.wav, 1.113046
anonymous-20110916-ohr_a0496_plr3_evs.wav, 1.000000
anonymous-20110916-ohr_a0497_plr5_opus.wav, 1.000000
anonymous-20110916-ohr_a0498_plr1_evs.wav, 1.000000
anonymous-20110916-ohr_a0499_plr3_opus.wav, 4.218146
anonymous-20110916-ohr_a0500_plr5_evs.wav, 1.000000
anonymous-20110916-ohr_a0501_plr1_opus.wav, 1.000000
anonymous-20110916-slf_a0203_plr3_evs.wav, 1.000000
anonymous-20110916-slf_a0204_plr5_opus.wav, 1.000000
anonymous-20110916-slf_a0205_plr1_evs.wav, 1.000000
anonymous-20110916-slf_a0206_plr3_opus.wav, 1.000000
anonymous-20110916-slf_a0208_plr5_evs.wav, 1.000000
anonymous-20110916-slf_a0209_plr1_opus.wav, 1.000000
anonymous-20110916-slf_a0210_plr3_evs.wav, 1.000000
anonymous-20110916-slf_a0211_plr5_opus.wav, 1.000000
anonymous-20110916-slf_a0212_plr1_evs.wav, 1.000000
anonymous-20110917-ikt_a0560_plr3_opus.wav, 1.000000
anonymous-20110917-ikt_a0561_plr5_evs.wav, 1.000000
anonymous-20110917-ikt_a0562_plr1_opus.wav, 1.780339
anonymous-20110917-ikt_a0563_plr3_evs.wav, 1.000000
anonymous-20110917-ikt_a0564_plr5_opus.wav, 1.000000
anonymous-20110917-ikt_a0565_plr1_evs.wav, 1.000000
anonymous-20110917-ikt_a0566_plr3_opus.wav, 1.000000
anonymous-20110917-ikt_a0567_plr5_evs.wav, 1.000000
anonymous-20110917-ikt_a0568_plr1_opus.wav, 1.000000
anonymous-20110917-ikt_a0569_plr3_evs.wav, 1.000000
anonymous-20110917-mam_b0232_plr5_opus.wav, 1.321909
anonymous-20110917-mam_b0233_plr1_evs.wav, 1.000000
anonymous-20110917-mam_b0234_plr3_opus.wav, 1.048607
anonymous-20110917-mam_b0235_plr5_evs.wav, 1.000000
anonymous-20110917-mam_b0236_plr1_opus.wav, 1.160631
anonymous-20110917-mam_b0237_plr3_evs.wav, 1.000000
anonymous-20110917-mam_b0238_plr5_opus.wav, 1.000000
anonymous-20110917-mam_b0239_plr1_evs.wav, 1.000000
anonymous-20110917-mam_b0240_plr3_opus.wav, 1.000000
anonymous-20110917-mam_b0241_plr5_evs.wav, 1.000000
anonymous-20110917-pdb_a0017_plr1_opus.wav, 1.000000
anonymous-20110917-pdb_a0018_plr3_evs.wav, 1.000000
anonymous-20110917-pdb_a0019_plr5_opus.wav, 1.000000
anonymous-20110917-pdb_a0020_plr1_evs.wav, 1.000000
anonymous-20110917-pdb_a0021_plr3_opus.wav, 1.000000
anonymous-20110917-pdb_a0022_plr5_evs.wav, 1.000000
anonymous-20110917-pdb_a0023_plr1_opus.wav, 1.000000
anonymous-20110917-pdb_a0024_plr3_evs.wav, 1.000000
anonymous-20110917-pdb_a0025_plr5_opus.wav, 1.000000
anonymous-20110917-pdb_a0026_plr1_evs.wav, 1.000000
anonymous-20110917-swp_a0463_plr3_opus.wav, 1.000000
anonymous-20110917-swp_a0464_plr5_evs.wav, 1.000000
anonymous-20110917-swp_a0465_plr1_opus.wav, 1.000000
anonymous-20110917-swp_a0466_plr3_evs.wav, 1.000000
anonymous-20110917-swp_a0467_plr5_opus.wav, 1.000000
anonymous-20110917-swp_a0468_plr1_evs.wav, 1.000000
anonymous-20110917-swp_a0469_plr3_opus.wav, 1.000000
anonymous-20110917-swp_a0470_plr5_evs.wav, 1.000000
anonymous-20110917-swp_a0471_plr1_opus.wav, 1.000000
anonymous-20110917-swp_a0472_plr3_evs.wav, 1.000000
anonymous-20110917-yrt_b0162_plr5_opus.wav, 1.000000
anonymous-20110917-yrt_b0163_plr1_evs.wav, 1.000000
anonymous-20110917-yrt_b0164_plr3_opus.wav, 1.000000
anonymous-20110917-yrt_b0165_plr5_evs.wav, 1.000000
anonymous-20110917-yrt_b0166_plr1_opus.wav, 1.000000
anonymous-20110917-yrt_b0167_plr3_evs.wav, 1.000000
anonymous-20110917-yrt_b0168_plr5_opus.wav, 1.000000
anonymous-20110917-yrt_b0169_plr1_evs.wav, 1.000000
anonymous-20110917-yrt_b0170_plr3_opus.wav, 1.000000
anonymous-20110917-yrt_b0171_plr5_evs.wav, 1.000000
anonymous-20110917-zky_a0487_plr1_opus.wav, 1.000000
anonymous-20110917-zky_a0488_plr3_evs.wav, 1.000000
anonymous-20110917-zky_a0489_plr5_opus.wav, 1.000000
anonymous-20110917-zky_a0490_plr1_evs.wav, 1.000000
anonymous-20110917-zky_a0491_plr3_opus.wav, 1.000000
anonymous-20110917-zky_a0492_plr5_evs.wav, 1.000000
anonymous-20110917-zky_a0493_plr1_opus.wav, 1.000000
anonymous-20110917-zky_a0494_plr3_evs.wav, 1.000000
anonymous-20110917-zky_a0495_plr5_opus.wav, 1.000000
anonymous-20110917-zky_a0496_plr1_evs.wav, 1.000000
anonymous-20110920-eqz_b0259_plr3_opus.wav, 1.287181
anonymous-20110920-eqz_b0260_plr5_evs.wav, 1.258979
anonymous-20110920-eqz_b0261_plr1_opus.wav, 1.366878
anonymous-20110920-eqz_b0262_plr3_evs.wav, 1.139138
anonymous-20110920-eqz_b0263_plr5_opus.wav, 1.000000
anonymous-20110920-eqz_b0264_plr1_evs.wav, 1.000000
anonymous-20110920-eqz_b0265_plr3_opus.wav, 1.075504
anonymous-20110920-eqz_b0266_plr5_evs.wav, 1.000000
anonymous-20110920-eqz_b0267_plr1_opus.wav, 1.060015
anonymous-20110920-eqz_b0268_plr3_evs.wav, 1.000000
anonymous-20110920-jvq_b0450_plr5_opus.wav, 1.906733
anonymous-20110920-jvq_b0451_plr1_evs.wav, 1.000000
anonymous-20110920-jvq_b0452_plr3_opus.wav, 1.000000
anonymous-20110920-jvq_b0453_plr5_evs.wav, 1.000000
anonymous-20110920-jvq_b0454_plr1_opus.wav, 1.000000
anonymous-20110920-jvq_b0455_plr3_evs.wav, 1.000000
anonymous-20110920-jvq_b0456_plr5_opus.wav, 1.000000
anonymous-20110920-jvq_b0457_plr1_evs.wav, 1.000000
anonymous-20110920-jvq_b0458_plr3_opus.wav, 1.375402
anonymous-20110920-jvq_b0459_plr5_evs.wav, 1.509353
anonymous-20110921-twp_b0368_plr1_opus.wav, 1.000000
anonymous-20110921-twp_b0369_plr3_evs.wav, 1.000000
anonymous-20110921-twp_b0370_plr5_opus.wav, 1.000000
anonymous-20110921-twp_b0371_plr1_evs.wav, 1.000000
anonymous-20110921-twp_b0372_plr3_opus.wav, 1.000000
anonymous-20110921-twp_b0373_plr5_evs.wav, 1.000000
anonymous-20110921-twp_b0374_plr1_opus.wav, 1.000000
anonymous-20110921-twp_b0375_plr3_evs.wav, 1.000000
anonymous-20110921-twp_b0376_plr5_opus.wav, 1.000000
anonymous-20110921-twp_b0377_plr1_evs.wav, 1.000000
anonymous-20110925-bza_b0069_plr3_opus.wav, 1.000000
anonymous-20110925-bza_b0070_plr5_evs.wav, 1.000000
anonymous-20110925-bza_b0071_plr1_opus.wav, 1.000000
anonymous-20110925-bza_b0072_plr3_evs.wav, 1.000000
anonymous-20110925-bza_b0073_plr5_opus.wav, 1.083484
anonymous-20110925-bza_b0074_plr1_evs.wav, 1.000000
anonymous-20110925-bza_b0075_plr3_opus.wav, 1.000000
anonymous-20110925-bza_b0076_plr5_evs.wav, 1.000000
anonymous-20110925-bza_b0077_plr1_opus.wav, 1.000000
anonymous-20110925-bza_b0078_plr3_evs.wav, 1.000000
anonymous-20110926-axo_b0510_plr5_opus.wav, 1.000000
anonymous-20110926-axo_b0511_plr1_evs.wav, 1.000000
anonymous-20110926-axo_b0512_plr3_opus.wav, 1.000000
anonymous-20110926-axo_b0513_plr5_evs.wav, 1.000000
anonymous-20110926-axo_b0514_plr1_opus.wav, 1.000000
anonymous-20110926-axo_b0515_plr3_evs.wav, 1.000000
anonymous-20110926-axo_b0516_plr5_opus.wav, 1.000000
anonymous-20110926-axo_b0517_plr1_evs.wav, 1.000000
anonymous-20110926-axo_b0518_plr3_opus.wav, 1.000000
anonymous-20110926-axo_b0519_plr5_evs.wav, 1.000000
anonymous-20110926-fnk_a0233_plr1_opus.wav, 1.000000
anonymous-20110926-fnk_a0234_plr3_evs.wav, 1.000000
anonymous-20110926-fnk_a0235_plr5_opus.wav, 1.000000
anonymous-20110926-fnk_a0236_plr1_evs.wav, 1.000000
anonymous-20110926-fnk_a0237_plr3_opus.wav, 1.000000
anonymous-20110926-fnk_a0238_plr5_evs.wav, 1.000000
anonymous-20110926-fnk_a0239_plr1_opus.wav, 1.000000
anonymous-20110926-fnk_a0240_plr3_evs.wav, 1.000000
anonymous-20110926-fnk_a0241_plr5_opus.wav, 1.000000
anonymous-20110926-fnk_a0242_plr1_evs.wav, 1.000000
anonymous-20110926-nnd_a0100_plr3_opus.wav, 1.000000
anonymous-20110926-nnd_a0101_plr5_evs.wav, 1.000000
anonymous-20110926-nnd_a0102_plr1_opus.wav, 1.000000
anonymous-20110926-nnd_a0103_plr3_evs.wav, 1.000000
anonymous-20110926-nnd_a0104_plr5_opus.wav, 1.000000
anonymous-20110926-nnd_a0105_plr1_evs.wav, 1.000000
anonymous-20110926-nnd_a0106_plr3_opus.wav, 1.000000
anonymous-20110926-nnd_a0107_plr5_evs.wav, 1.000000
anonymous-20110926-nnd_a0108_plr1_opus.wav, 1.000000
anonymous-20110926-nnd_a0109_plr3_evs.wav, 1.000000
anonymous-20110926-qeo_b0175_plr5_opus.wav, 1.000000
anonymous-20110926-qeo_b0176_plr1_evs.wav, 1.000000
anonymous-20110926-qeo_b0177_plr3_opus.wav, 1.000000
anonymous-20110926-qeo_b0178_plr5_evs.wav, 1.000000
anonymous-20110926-qeo_b0179_plr1_opus.wav, 1.000000
anonymous-20110926-qeo_b0180_plr3_evs.wav, 1.000000
anonymous-20110926-qeo_b0181_plr5_opus.wav, 1.000000
anonymous-20110926-qeo_b0182_plr1_evs.wav, 1.000000
anonymous-20110926-qeo_b0183_plr3_opus.wav, 1.000000
anonymous-20110926-qeo_b0184_plr5_evs.wav, 1.000000
anonymous-20110926-scq_b0231_plr1_opus.wav, 2.223306
anonymous-20110926-scq_b0232_plr3_evs.wav, 1.000000
anonymous-20110926-scq_b0233_plr5_opus.wav, 1.000000
anonymous-20110926-scq_b0234_plr1_evs.wav, 1.000000
anonymous-20110926-scq_b0235_plr3_opus.wav, 1.000000
anonymous-20110926-scq_b0236_plr5_evs.wav, 1.000000
anonymous-20110926-scq_b0237_plr1_opus.wav, 1.496981
anonymous-20110926-scq_b0238_plr3_evs.wav, 1.709373
anonymous-20110926-scq_b0239_plr5_opus.wav, 1.000000
anonymous-20110926-scq_b0240_plr1_evs.wav, 1.870493
anonymous-20110926-vfj_b0124_plr3_opus.wav, 1.000000
anonymous-20110926-vfj_b0125_plr5_evs.wav, 1.248850
anonymous-20110926-vfj_b0126_plr1_opus.wav, 1.466544
anonymous-20110926-vfj_b0127_plr3_evs.wav, 1.000000
anonymous-20110926-vfj_b0128_plr5_opus.wav, 1.000000
anonymous-20110926-vfj_b0129_plr1_evs.wav, 1.317762
anonymous-20110926-vfj_b0130_plr3_opus.wav, 1.323724
anonymous-20110926-vfj_b0131_plr5_evs.wav, 1.012677
anonymous-20110926-vfj_b0132_plr1_opus.wav, 1.109529
anonymous-20110926-zwj_b0357_plr3_evs.wav, 1.000000
anonymous-20110926-zwj_b0358_plr5_opus.wav, 1.000000
anonymous-20110926-zwj_b0359_plr1_evs.wav, 1.000000
anonymous-20110926-zwj_b0360_plr3_opus.wav, 1.000000
anonymous-20110926-zwj_b0361_plr5_evs.wav, 1.000000
anonymous-20110926-zwj_b0362_plr1_opus.wav, 1.000000
anonymous-20110926-zwj_b0363_plr3_evs.wav, 1.000000
anonymous-20110926-zwj_b0364_plr5_opus.wav, 1.000000
anonymous-20110926-zwj_b0365_plr1_evs.wav, 1.000000
anonymous-20110926-zwj_b0366_plr3_opus.wav, 1.000000
anonymous-20110927-bbd_a0578_plr5_evs.wav, 1.000000
anonymous-20110927-bbd_a0579_plr1_opus.wav, 1.000000
anonymous-20110927-bbd_a0580_plr3_evs.wav, 1.000000
anonymous-20110927-bbd_a0581_plr5_opus.wav, 1.000000
anonymous-20110927-bbd_a0582_plr1_evs.wav, 1.000000
anonymous-20110927-bbd_a0583_plr3_opus.wav, 1.000000
anonymous-20110927-bbd_a0584_plr5_evs.wav, 1.000000
anonymous-20110927-bbd_a0585_plr1_opus.wav, 1.000000
anonymous-20110927-bbd_a0586_plr3_evs.wav, 1.000000
anonymous-20110927-bbd_a0587_plr5_opus.wav, 1.000000
anonymous-20110927-cqd_a0316_plr1_evs.wav, 1.000000
anonymous-20110927-cqd_a0317_plr3_opus.wav, 1.000000
anonymous-20110927-cqd_a0318_plr5_evs.wav, 1.000000
anonymous-20110927-cqd_a0319_plr1_opus.wav, 1.000000
anonymous-20110927-cqd_a0320_plr3_evs.wav, 1.000000
anonymous-20110927-cqd_a0321_plr5_opus.wav, 1.000000
anonymous-20110927-cqd_a0322_plr1_evs.wav, 1.000000
anonymous-20110927-cqd_a0323_plr3_opus.wav, 1.000000
anonymous-20110927-cqd_a0324_plr5_evs.wav, 1.000000
anonymous-20110927-cqd_a0325_plr1_opus.wav, 1.000000
anonymous-20110928-spu_a0536_plr3_evs.wav, 2.144773
anonymous-20110928-spu_a0537_plr5_opus.wav, 2.447184
anonymous-20110928-spu_a0538_plr1_evs.wav, 1.984800
anonymous-20110928-spu_a0539_plr3_opus.wav, 1.649041
anonymous-20110928-spu_a0540_plr5_evs.wav, 1.540106
anonymous-20110928-spu_a0541_plr1_opus.wav, 1.886667
anonymous-20110928-spu_a0542_plr3_evs.wav, 1.685141
anonymous-20110928-spu_a0543_plr5_opus.wav, 1.517641
anonymous-20110928-spu_a0544_plr1_evs.wav, 2.570689
anonymous-20110928-zuc_a0253_plr3_opus.wav, 1.775271
anonymous-20110928-zuc_a0254_plr5_evs.wav, 1.125617
anonymous-20110928-zuc_a0255_plr1_opus.wav, 1.361935
anonymous-20110928-zuc_a0256_plr3_evs.wav, 1.095938
anonymous-20110928-zuc_a0257_plr5_opus.wav, 1.382399
anonymous-20110928-zuc_a0258_plr1_evs.wav, 1.000000
anonymous-20110928-zuc_a0259_plr3_opus.wav, 1.122868
anonymous-20110928-zuc_a0260_plr5_evs.wav, 1.000000
anonymous-20110928-zuc_a0261_plr1_opus.wav, 1.131806
anonymous-20110928-zuc_a0262_plr3_evs.wav, 1.000000
anonymous-20110929-fee_a0523_plr5_opus.wav, 1.000000
anonymous-20110929-fee_a0524_plr1_evs.wav, 1.000000
anonymous-20110929-fee_a0525_plr3_opus.wav, 1.000000
anonymous-20110929-fee_a0526_plr5_evs.wav, 1.000000
anonymous-20110929-fee_a0527_plr1_opus.wav, 1.000000
anonymous-20110929-fee_a0528_plr3_evs.wav, 1.000000
anonymous-20110929-fee_a0529_plr5_opus.wav, 1.000000
anonymous-20110929-fee_a0530_plr1_evs.wav, 1.000000
anonymous-20110929-fee_a0531_plr3_opus.wav, 1.000000
anonymous-20110929-fee_a0532_plr5_evs.wav, 1.000000
anonymous-20111001-hoj_b0353_plr1_opus.wav, 1.000000
anonymous-20111001-hoj_b0354_plr3_evs.wav, 1.000000
anonymous-20111001-hoj_b0355_plr5_opus.wav, 1.363642
anonymous-20111001-hoj_b0356_plr1_evs.wav, 1.225292
anonymous-20111001-hoj_b0357_plr3_opus.wav, 1.108905
anonymous-20111001-hoj_b0358_plr5_evs.wav, 1.000000
anonymous-20111001-hoj_b0359_plr1_opus.wav, 1.185021
anonymous-20111001-hoj_b0362_plr3_evs.wav, 1.000000
anonymous-20111003-azt_b0500_plr5_opus.wav, 1.000000
anonymous-20111003-azt_b0501_plr1_evs.wav, 1.000000
anonymous-20111003-azt_b0502_plr3_opus.wav, 1.000000
anonymous-20111003-azt_b0503_plr5_evs.wav, 1.000000
anonymous-20111003-azt_b0504_plr1_opus.wav, 1.830762
anonymous-20111003-azt_b0505_plr3_evs.wav, 1.000000
anonymous-20111003-azt_b0506_plr5_opus.wav, 1.000000
anonymous-20111003-azt_b0507_plr1_evs.wav, 1.000000
anonymous-20111003-azt_b0508_plr3_opus.wav, 1.000000
anonymous-20111003-azt_b0509_plr5_evs.wav, 1.000000
anonymous-20111004-fxb_b0012_plr1_opus.wav, 1.000000
anonymous-20111004-fxb_b0013_plr3_evs.wav, 1.000000
anonymous-20111004-fxb_b0014_plr5_opus.wav, 1.000000
anonymous-20111004-fxb_b0015_plr1_evs.wav, 1.000000
anonymous-20111004-fxb_b0016_plr3_opus.wav, 1.223719
anonymous-20111004-fxb_b0017_plr5_evs.wav, 1.085896
anonymous-20111004-fxb_b0018_plr1_opus.wav, 1.000000
anonymous-20111004-fxb_b0019_plr3_evs.wav, 1.000000
anonymous-20111004-fxb_b0020_plr5_opus.wav, 1.136543
anonymous-20111004-fxb_b0021_plr1_evs.wav, 1.018285
anonymous-20111005-fot_b0034_plr3_opus.wav, 1.000000
anonymous-20111005-fot_b0035_plr5_evs.wav, 1.000000
anonymous-20111005-fot_b0036_plr1_opus.wav, 1.000000
anonymous-20111005-fot_b0037_plr3_evs.wav, 1.000000
anonymous-20111005-fot_b0038_plr5_opus.wav, 1.000000
anonymous-20111005-fot_b0039_plr1_evs.wav, 1.000000
anonymous-20111005-fot_b0040_plr3_opus.wav, 1.000000
anonymous-20111005-fot_b0041_plr5_evs.wav, 1.000000
anonymous-20111005-fot_b0042_plr1_opus.wav, 1.000000
anonymous-20111005-fot_b0043_plr3_evs.wav, 1.000000
anonymous-20111005-fvn_a0220_plr5_opus.wav, 1.000000
anonymous-20111005-fvn_a0221_plr1_evs.wav, 1.000000
anonymous-20111005-fvn_a0222_plr3_opus.wav, 1.013460
anonymous-20111005-fvn_a0223_plr5_evs.wav, 1.000000
anonymous-20111005-fvn_a0224_plr1_opus.wav, 1.000000
anonymous-20111005-fvn_a0225_plr3_evs.wav, 1.000000
anonymous-20111005-fvn_a0226_plr5_opus.wav, 1.035914
anonymous-20111005-fvn_a0227_plr1_evs.wav, 1.000000
anonymous-20111005-fvn_a0228_plr3_opus.wav, 1.000000
anonymous-20111005-fvn_a0229_plr5_evs.wav, 1.000000
anonymous-20111006-jpt_a0024_plr1_opus.wav, 1.000000
anonymous-20111006-jpt_a0025_plr3_evs.wav, 1.000000
anonymous-20111006-jpt_a0026_plr5_opus.wav, 2.028138
anonymous-20111006-jpt_a0027_plr1_evs.wav, 1.000000
anonymous-20111006-jpt_a0028_plr3_opus.wav, 1.000000
anonymous-20111006-jpt_a0029_plr5_evs.wav, 1.000000
anonymous-20111006-jpt_a0030_plr1_opus.wav, 1.000000
anonymous-20111006-jpt_a0031_plr3_evs.wav, 1.000000
anonymous-20111006-jpt_a0032_plr5_opus.wav, 1.000000
anonymous-20111006-jpt_a0033_plr1_evs.wav, 1.000000
anonymous-20111006-vzi_b0333_plr3_opus.wav, 1.000000
anonymous-20111006-vzi_b0334_plr5_evs.wav, 1.000000
anonymous-20111006-vzi_b0335_plr1_opus.wav, 1.000000
anonymous-20111006-vzi_b0336_plr3_evs.wav, 1.000000
anonymous-20111006-vzi_b0337_plr5_opus.wav, 1.000000
anonymous-20111006-vzi_b0338_plr1_evs.wav, 1.000000
anonymous-20111006-vzi_b0339_plr3_opus.wav, 1.000000
anonymous-20111006-vzi_b0340_plr5_evs.wav, 1.000000
